Source,Contact,Comment,Plot_name,Latitude,Longitude,Elevation,Precision_level,OCS,Crop_var,Crop_status,date start,date end,Field_operation,Depth of plowing or tillage (cm),% of plot area affected,% of targeted area affected + wind sector,"Type of machines used (Tractor+tool, self-propeller (often used for harvesting),,,)","Tool description (Molbordboard plowing, Chisel, Heavy tandem disking, Sub soiler, Rotary hoeing…",Form of fertiliser,"Type of fertiliser (urea, amonium nitrate,...)",unit Kg N or other nutrient/ha,Solid_fertilizer_quantity,Liquid_fertilizer_quantity,N_kg_ha,P_kg_ha,K_kg_ha,Mg_kg_ha,B_kg_ha,Mn_kg_ha,S_kg_ha,Ca_kg_ha,fertilizer Application depth (cm),"Organic_fertilizer_type (solid manure, liquid…)","Organi fertilizer units (préférably t/ha) t/ha, m3/ha",Organic fertilizer amount,Organic fertilizer application depth (cm),% Dry matter in Organic_fertilizer,N content in organic fertilizer (gN/kg DM),C content in organic fertilizer (gC/kg DM),organic fertilizer C/N ratio,amount of organic N applied (kgN/ha),amount of organic C applied (kgC/ha),amount of organic P applied (kgN/ha),amount of organic K applied (kgN/ha),Phyto_product_Commercial Name,Phyto_product_Name active substance 1/name active substance 2…,Amount of diluted phyto product applied (l/ha or Kg/ha),Phyto_product_unit (l/ha or Kg/ha),Irrigation_quantity_mm,Length of machines use (h/ha),Total (final) Dry Mass aboveground before harvest  (T/ha),part of the plant harvested,Dry Mass harvested per type of organ  (T+ha),C content per type of organ exported (gC / Kg DM),N content per type of organ exported (gN/Kg DM),Amount C exported (T/ha),Amount N exported (T/ha),Tuber_A_Dry_Biomass_avg_T/ha,Tuber_A_weight_C_content_avg (gC/Kg DM),Tuber_A_weight_N_content_avg (gN/Kg DM),Dry mass of aboveground residues (T/ha),Grain_ear_Dry_Biomass_avg_T/ha,Grain_ear_weight_C_content_avg (gC/Kg DM),Grain_ear_weight_N_content_avg (gN/Kg DM),Grain_fruit_Dry_Biomass_avg_T/ha,Grain_fruit_weight_C_content_avg (gC/Kg DM),Grain_fruit_weight_N_content_avg (gN/Kg DM),Leaf_Stem_SD_Dry_Biomass_avg (t/ha),Leaf_Stem_SD_weight_C_content_avg (gC/Kg DM),Leaf_Stem_SD_weight_N_content_avg (gN/Kg DM)
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,,STC_principal,2020/8/18,2020/8/18,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tridex,,2,kg.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,,STC_principal,2020/11/12,2020/11/13,ITK_harvesting,,100,100,Tractor + Lifter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,tuber,41.76,415.7,4.8,17.36,0.2,41.76,415.7,4.8,4.16,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2020/11/14,2020/11/14,ITK_plowing,30,100,100,Tractor + Plough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/3/3,2021/3/3,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + fertiliser spreader,,Solid,Potassium chloride 40,kg/ha,300,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/3/31,2021/3/31,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + sprayer,,Liquid,FERT_solutions_N,kg/ha,,,117,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,LA PAZ F1 / PV1237,STC_principal,2021/3/31,2021/4/1,ITK_tillage+ITK_sowing,,100,100,Tractor + Rotary harrow + Precision drill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,LA PAZ F1 / PV1238,STC_principal,2021/4/3,2021/4/3,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kemiron,,0.8,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,LA PAZ F1 / PV1238,STC_principal,2021/4/3,2021/4/3,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centium,,0.1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,LA PAZ F1 / PV1239,STC_principal,2021/6/8,2021/6/9,ITK_vegetation_crushing,,100,100,Tractor + crusher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,,,,,,,,,,3.77,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/6/10,2021/6/11,ITK_application_of_organic_fertilizer_products,,100,100,Tractor + fertiliser spreader,,,,,,,,,,,,,,,,solid manure (cow),t/ha,39.33,0,23.9,20.8,368,17.69230769,195.52,3459.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/6/14,2021/6/15,ITK_plowing,30,100,100,Tractor + Plough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/7/22,2021/7/22,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonalan,,6,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/7/22,2021/7/23,ITK_tillage+ITK_sowing,,100,100,Tractor + Rotary harrow + Precision drill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/7/24,2021/7/24,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efica,,0.8,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/7/24,2021/7/24,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centium,,0.1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/8/14,2021/8/14,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corum,,0.85,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/8/14,2021/8/14,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dash,,0.42,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/9/7,2021/9/7,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luna Privilège,,0.5,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/9/7,2021/9/7,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + spreader,,Solid,Magnesium sulfate,kg/ha,,,,,,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/9/20,2021/9/20,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoxe,,0.25,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/9/20,2021/9/20,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + spreader,,Solid,Magnesium sulfate,kg/ha,,,,,,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/9/25,2021/9/25,ITK_irrigation,,100,100,Hose reel sprinkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_green_bean_flageolet,Roadster,STC_principal,2021/10/24,2021/10/24,ITK_harvesting,,100,100,Combine harvest + Tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,grain,0.95,,,,,,,,2.63,0.95,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2021/10/27,2021/10/27,ITK_plowing,30,100,100,Tractor + Plough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2004/9/28,2004/9/28,ITK_plowing,,,,OA_dechaumeur_a_disques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2004/9/28,2004/9/28,ITK_plowing,,,,OA_chisel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2004/10/1,2004/10/1,ITK_application_of_organic_fertilizer_products,,,,,,,FERT_lisier,kg/ha,,,150,,,,,,,,,FE_liquide,l/ha,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,Donnees CESBIO (densite levee),FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2004/11/24,2004/11/24,ITK_sowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2005/2/9,2005/2/9,ITK_application_of_mineral_fertilizer_products,,,,,,,FERT_ammonitrate_33.5,kg/ha,,,44.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2005/3/17,2005/3/17,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_ARCHIPEL,,0.25,kg.ha-1,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2005/3/21,2005/3/21,ITK_application_of_mineral_fertilizer_products,,,,,,,Fert_solutions_N,kg/ha,,,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,Donnee prelevement CESBIO grain+ paille sans distinction 1.1824 kg/m² Matieres Seches,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_triticale,GNIS_VAR_TRITICALE_ROTEGO,STC_principal,2005/7/11,2005/7/11,ITK_harvesting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grain+straw,11.824,,,,,,,,,11.824,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2005/9/15,2005/9/15,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_ROUNDUP,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2005/9/19,2005/9/28,ITK_application_of_organic_fertilizer_products,,,,,,,FERT_fumier,kg/ha,,,115,,,,,,,,,FE_solide,kg/ha,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2005/9/28,2005/9/28,ITK_plowing,25,15,,OA_charrue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,Tonte sur la partie non labouree,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2005/11/21,2005/11/21,ITK_mowing_gyrogrinding,,85,,OA_broyeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2005/12/1,2005/12/1,ITK_plowing,25,80,,OA_charrue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/1/5,2006/1/5,ITK_plowing,25,100,,OA_charrue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/3/29,2006/3/29,ITK_plowing,10,,,OA_herse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/5/12,2006/5/12,ITK_observation_crop_emergence ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/5/1,2006/5/1,ITK_sowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/6/5,2006/6/5,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_CALLISTO,,0.455,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/6/6,2006/6/6,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  PHY_PAMPA ,,0.5,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,STARANE. On ne sait pas lequel.,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/6/7,2006/6/7,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/6/8,2006/6/8,ITK_application_of_mineral_fertilizer_products,,,,,,,FERT_uree_46,kg/ha,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/6/13,2006/6/13,ITK_rain_gun_irrigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/7/3,2006/7/3,ITK_rain_gun_irrigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/7/15,2006/7/15,ITK_rain_gun_irrigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/7/26,2006/7/26,ITK_rain_gun_irrigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/8/10,2006/8/10,ITK_rain_gun_irrigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,Donnee rendement ensilage -> prelevement CESBIO 1.7362 kg/m² Matieres Seches,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_silage_maize,GNIS_VAR_MAIS_GOLDASTE,STC_principal,2006/8/31,2006/8/31,ITK_silage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,17.36,,,,,,,,,,,,,,,,,
"FR-Lam_agricultural-practices_2005-2020, SIE",aurore.brut@cesbio.cnes.fr,,FR-Lam,43°29'47'' N,1°14'16'' E,180,PC_POI_niveau_2,OCS_soft_wheat,GNIS_VAR_BLE_soft_APACHE,STC_principal,2006/9/7,2006/9/7,ITK_herbicide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY_ROUNDUP,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
